0, 1814
2, 3577
3, 1987
4, 1324
5, 1240
6, 1014
7, 942
8, 837
9, 855
10, 733
11, 680
12, 622
13, 603
14, 546
15, 560
16, 512
17, 490
18, 382
19, 394
20, 408
21, 362
22, 365
23, 347
24, 328
25, 290
26, 315
27, 319
28, 291
29, 276
30, 268
31, 264
32, 260
33, 255
34, 239
35, 244
36, 222
37, 195
38, 196
39, 202
40, 189
41, 213
42, 223
43, 200
44, 188
45, 174
46, 163
47, 189
48, 177
49, 177
50, 183
51, 166
52, 161
53, 187
54, 166
55, 164
56, 143
57, 147
58, 182
59, 151
60, 164
61, 151
62, 135
63, 149
64, 149
65, 121
66, 147
67, 151
68, 146
69, 161
70, 133
71, 116
72, 131
73, 124
74, 117
75, 126
76, 106
77, 115
78, 128
79, 114
80, 119
81, 105
82, 128
83, 103
84, 116
85, 117
86, 106
87, 91
88, 103
89, 99
90, 98
91, 97
92, 108
93, 113
94, 90
95, 100
96, 78
97, 87
98, 89
99, 80
100, 93
101, 91
102, 76
103, 81
104, 86
105, 90
106, 75
107, 78
108, 68
109, 91
110, 71
111, 87
112, 79
113, 88
114, 85
115, 63
116, 73
117, 62
118, 67
119, 74
120, 83
121, 77
122, 58
123, 66
124, 66
125, 64
126, 70
127, 49
128, 65
129, 87
130, 63
131, 70
132, 58
133, 68
134, 65
135, 52
136, 59
137, 75
138, 66
139, 56
140, 63
141, 60
142, 57
143, 51
144, 54
145, 63
146, 59
147, 64
148, 69
149, 54
150, 58
151, 52
152, 53
153, 57
154, 63
155, 55
156, 48
157, 66
158, 70
159, 59
160, 66
161, 63
162, 38
163, 67
164, 61
165, 69
166, 51
167, 61
168, 52
169, 51
170, 45
171, 53
172, 49
173, 51
174, 54
175, 82
176, 73
177, 71
178, 52
179, 63
180, 62
181, 45
182, 67
183, 60
184, 52
185, 46
186, 52
187, 53
188, 56
189, 44
190, 49
191, 56
192, 60
193, 46
194, 48
195, 40
196, 60
197, 54
198, 44
199, 55
200, 51
201, 45
202, 42
203, 48
204, 49
205, 49
206, 51
207, 51
208, 58
209, 61
210, 49
211, 49
212, 49
213, 54
214, 51
215, 50
216, 55
217, 58
218, 50
219, 62
220, 43
221, 39
222, 62
223, 48
224, 42
225, 38
226, 38
227, 59
228, 37
229, 47
230, 47
231, 48
232, 29
233, 34
234, 49
235, 52
236, 39
237, 52
238, 49
239, 41
240, 48
241, 37
242, 50
243, 39
244, 37
245, 42
246, 49
247, 55
248, 53
249, 41
250, 41
251, 44
252, 41
253, 36
254, 62
255, 48
256, 39
257, 46
258, 50
259, 30
260, 53
261, 55
262, 49
263, 51
264, 51
265, 44
266, 57
267, 49
268, 47
269, 54
270, 54
271, 52
272, 49
273, 69
274, 47
275, 50
276, 60
277, 45
278, 50
279, 56
280, 48
281, 60
282, 56
283, 56
284, 56
285, 44
286, 53
287, 55
288, 46
289, 51
290, 62
291, 54
292, 64
293, 67
294, 50
295, 60
296, 55
297, 60
298, 55
299, 47
300, 45
301, 59
302, 47
303, 53
304, 56
305, 49
306, 53
307, 58
308, 50
309, 59
310, 65
311, 72
312, 46
313, 53
314, 57
315, 55
316, 65
317, 52
318, 53
319, 57
