0, 9492
2, 1904
3, 1276
4, 927
5, 815
6, 629
7, 533
8, 418
9, 441
10, 386
11, 301
12, 302
13, 276
14, 274
15, 262
16, 224
17, 206
18, 200
19, 199
20, 172
21, 156
22, 158
23, 178
24, 153
25, 144
26, 140
27, 140
28, 118
29, 129
30, 110
31, 111
32, 138
33, 112
34, 128
35, 104
36, 116
37, 117
38, 123
39, 105
40, 96
41, 105
42, 106
43, 118
44, 120
45, 113
46, 125
47, 91
48, 114
49, 104
50, 101
51, 96
52, 81
53, 110
54, 83
55, 83
56, 81
57, 98
58, 82
59, 76
60, 82
61, 61
62, 76
63, 82
64, 85
65, 86
66, 72
67, 71
68, 68
69, 59
70, 63
71, 66
72, 73
73, 67
74, 71
75, 67
76, 63
77, 83
78, 70
79, 61
80, 48
81, 48
82, 59
83, 69
84, 48
85, 57
86, 68
87, 48
88, 52
89, 62
90, 67
91, 69
92, 58
93, 56
94, 61
95, 60
96, 60
97, 50
98, 64
99, 55
100, 65
101, 69
102, 70
103, 61
104, 55
105, 66
106, 53
107, 63
108, 58
109, 53
110, 78
111, 62
112, 67
113, 61
114, 64
115, 59
116, 70
117, 81
118, 64
119, 71
120, 80
121, 70
122, 61
123, 72
124, 56
125, 66
126, 57
127, 75
128, 69
129, 72
130, 75
131, 72
132, 65
133, 69
134, 67
135, 58
136, 53
137, 57
138, 60
139, 45
140, 47
141, 42
142, 60
143, 64
144, 54
145, 46
146, 49
147, 50
148, 43
149, 54
150, 43
151, 47
152, 65
153, 48
154, 49
155, 68
156, 46
157, 46
158, 46
159, 56
160, 50
161, 61
162, 51
163, 62
164, 54
165, 51
166, 45
167, 57
168, 51
169, 50
170, 69
171, 57
172, 63
173, 64
174, 45
175, 62
176, 54
177, 62
178, 55
179, 46
180, 57
181, 47
182, 60
183, 55
184, 68
185, 42
186, 55
187, 58
188, 61
189, 62
190, 58
191, 53
192, 58
193, 55
194, 58
195, 69
196, 59
197, 70
198, 60
199, 66
200, 73
201, 72
202, 66
203, 72
204, 63
205, 89
206, 51
207, 68
208, 68
209, 54
210, 64
211, 62
212, 69
213, 71
214, 81
215, 67
216, 59
217, 38
218, 70
219, 45
220, 63
221, 55
222, 39
223, 54
224, 54
225, 53
226, 69
227, 73
228, 72
229, 55
230, 58
231, 68
232, 74
233, 73
234, 75
235, 85
236, 81
237, 75
238, 79
239, 80
240, 101
241, 94
242, 105
243, 94
244, 92
245, 113
246, 110
247, 136
248, 152
249, 146
250, 161
251, 170
252, 203
253, 265
254, 271
255, 354
256, 483
